,date,headline,stock
2254,2013-05-21 06:23:00-04:00, samsung accounted for 50% of global production of advanced 32/28nm chips in q1 2013 -digitimes,tsm
2255,2013-01-02 11:03:00-05:00,apple deals another blow to samsung,tsm
2256,2014-01-28 16:07:00-05:00,tessera and samsung enter into new patent license agreements,tsra
2257,2011-11-16 06:51:00-05:00,samsung renews tessera license   ,tsra
2258,2016-04-05 09:04:00-04:00,tsys company propay supports samsung pay,tss
2259,2014-01-06 17:03:00-05:00,"amazon teams with samsung, warner bros., lionsgate and others to pioneer 4k ultra hd experience for customers ",twx
2260,2019-06-03 09:53:00-04:00,"shares of several semiconductor stocks are trading higher after amd announced a multi-year partnership with samsung for 'ultra low power, high performance mobile graphics ip based on amd radeon graphics technologies.'",txn
2261,2015-10-30 10:41:00-04:00,"shares of fitbit volatile after hearing chatter that fitbit may explore sale for ~$11b, $52-54/share range; rumored interested companies include microsoft, under armour, and samsung",ua
2262,2014-07-16 13:27:00-04:00,rumor: under armour to strike samsung partnership for wearable devices,ua
2263,2013-09-26 12:07:00-04:00,uni pixel spokesperson declines comment on rumor involving samsung,unxl
2264,2013-09-26 10:52:00-04:00,hearing chatter samsung selected uni pixel mesh for flexible phone screen,unxl
2265,2011-09-08 08:32:00-04:00,"unipixel appoints former samsung sr. vp, seong peter shin, as chief operating officer  ",unxl
2266,2016-01-21 06:40:00-05:00,"unwired planet reports winning of german cellular essential patent infringement case against samsung, lg, huawei",upip
2267,2012-06-04 09:08:00-04:00,u.s. cellular customers getting the samsung galaxy s iii in july,usm
2268,2012-03-22 10:19:00-04:00,samsung galaxy tab 10.1 available on us cellular for $499.99,usm
2269,2010-09-17 10:39:00-04:00,samsung strikes deals for galaxy tablet sales in u.s. (005930.ks),via
2270,2012-04-27 08:02:00-04:00,vimicro and samsung form strategic partnership to develop products for the china security surveillance market ,vimc
2271,2017-03-29 11:00:00-04:00,"vmware, citrix issue separate press releases highlighting collaborations/partnerships with samsung",vmw
2272,2013-02-28 08:40:00-05:00,samsung is launching an assault on the enterprise mobile market,vmw
2273,2011-08-31 08:02:00-04:00,vmware announces new strategic partnership with samsung to virtualize mobile devices  ,vmw
2274,2016-10-10 10:39:00-04:00,hearing vodafone germany has stopped pre-selling samsung galaxy note 7s,vod
2275,2012-05-23 12:54:00-04:00,report: samsung android phone breaking uk records - ibd,vod
2276,2012-04-23 12:55:00-04:00,vodafone first carrier to offer new samsung galaxy phone,vod
2277,2019-02-21 11:35:00-05:00,"samsung reveals foldable smartphone, new s-series lineup: 'a potential problem for apple'",vz
2278,2018-12-03 08:04:00-05:00,verizon and samsung to release 5g smartphone in the u.s. in first half of 2019,vz
2279,2018-10-11 15:12:00-04:00,huawei technologies and samsung electronics say demand for smartphones look sluggish going into christmas season,vz
2280,2018-05-02 04:46:00-04:00,verizon's oath signs distribution deal with samsung,vz
2281,2018-01-03 10:18:00-05:00,verizon chooses samsung for 5g commercial launch,vz
2282,2017-05-10 09:02:00-04:00,samsung & cisco team with verizon to deliver first interconnected multi-vendor 5g trials,vz
2283,2017-03-29 11:49:00-04:00,"verizon announces limited-time offer for samsung's galaxy s8, s8+: new device for $15/month after trading in an eligible device",vz
2284,2017-02-22 09:00:00-05:00,"samsung, verizon announce first 5g customer trials set to begin in q2 2017",vz
2285,2016-10-10 08:20:00-04:00,"samsung's note 7 is a 'fundamentally defective product,' major carriers are now offering an exchange",vz
2286,2016-06-29 15:03:00-04:00,verizon and samsung launch 4g lte network extender for businesses and homes,vz
2287,2013-08-02 10:23:00-04:00,"samsung devices catch a break while apple's iphone and ipad ban approaches (aapl, ssnlf)",vz
2288,2013-08-01 11:12:00-04:00,"apple teams with samsung to build ipad mini retina display (aapl, ssnlf)",vz
2289,2013-04-24 14:55:00-04:00,traders passing around reports from several sources discussing delay for us launch of samsung's galaxy s4 amid 'overwhelming demand',vz
2290,2013-04-24 09:38:00-04:00,"verizon to take samsung galaxy s4 pre-orders tomorrow, will arrive in stores may 30th",vz
2291,2012-11-14 11:29:00-05:00,samsung extends its lead over apple,vz
2292,2012-10-18 11:47:00-04:00,verizon says samsung could create ecosystem of their own -cnbc,vz
2293,2012-09-28 10:15:00-04:00,three companies samsung should buy,vz
2294,2012-08-27 09:18:00-04:00,did apple just help samsung sell a ton of smartphones?,vz
2295,2012-08-15 09:17:00-04:00,verizon wireless adds samsung galaxy tab 2r 7.0,vz
2296,2012-07-23 12:02:00-04:00,"nokia's surprising milestone abolishes apple, samsung records",vz
2297,2012-04-20 10:20:00-04:00,"update: zabitsky says microsoft, samsung pressing iphone margins; carriers want more open ecosystem, want to get iphone prices down; microsoft getting unusual support from carriers",vz
2298,2018-01-17 11:31:00-05:00,"energous shares spike off session lows, $18 level, now up 0.4% for session; traders circulating chatter co. in talks with google, samsung related to android market and multiple chinese oems",watt
2299,2014-01-06 10:03:00-05:00,samsung announces 840 evo ssd with enhanced security solution for enterprise applications ,wavx
2300,2012-05-29 08:48:00-04:00,wave systems jumps over 20% on deal with samsung,wavx
2301,2012-05-29 08:43:00-04:00,wave systems signs 15-year license agreement with samsung -filing,wavx
2302,2011-11-14 08:29:00-05:00,samsung partners with wave ,wavx
2303,2019-03-29 11:34:00-04:00,shares of several microchip companies are trading higher on rumors indicating that amazon has faced quality issues with samsung chips and may be in talks with competitors about a potential replacement for samsung if a settlement isn't reached.,wdc
2304,2017-11-30 12:40:00-05:00,"the deal tweets: eight: western digital $wdt could buy $idti if it finishes toshiba fight. so could samsung, nvidia. #dealeconomy",wdc
2305,2017-11-02 09:38:00-04:00,traders circulating yonhap article highlighting earlier dramexchange comments 'samsung expected to expand dram output capacity',wdc
2306,2017-06-23 04:38:00-04:00,"toshiba ceo says not considering talks with western digital regarding sale of chips business; says wants to cooperate, invest jointly with western digital to compete against samsung -reuters",wdc
2307,2017-04-13 11:42:00-04:00,toshiba demise could help nand chip competitors close gap with samsung,wdc
2308,2016-12-07 06:59:00-05:00,"western digital +4.8% premarket @$67  following guidance, announcement of samsung cross-license agreement",wdc
2309,2016-12-06 16:35:00-05:00,"western digital corporation renews patent cross-license agreement with samsung, terms not disclosed",wdc
2310,2011-11-04 08:22:00-04:00,western digital and samsung suspend disk drive shipments -semiaccurate,wdc
2311,2011-11-03 17:54:00-04:00,western digital and samsung suspend disk drive shipments to taiwan -semiaccurate,wdc
2312,2018-02-26 11:20:00-05:00,warren buffett still prefers burgers and iphones to tacos and samsungs,wen
2313,2016-10-10 08:10:00-04:00,"barron's picks and pans: ebay, shire, samsung and more",wfc
2314,2019-09-10 09:43:00-04:00,"soapbox research releases negative report on whirlpool, alleges co. 'has overstated earnings and is poised to lose out to new capacity from samsung and lg'",whr
2315,2017-11-21 13:48:00-05:00,whirlpool shares move higher after u.s. commission calls for tariff-rate quota on samsung and lg washer imports,whr
2316,2017-10-05 11:07:00-04:00,"whirlpool shares strength due to  ftc finding injury to u.s. washing machine producers from imported samsung, lg washers",whr
2317,2017-05-31 06:01:00-04:00,"whirlpool safeguard petition to stop samsung, lg from repeatedly evading u.s. trade laws",whr
2318,2017-01-10 11:51:00-05:00,"whirlpool reports 'for the second time, samsung and lg found guilty of unlawful trade practices that hurt u.s. appliance industry workers'",whr
2319,2016-12-09 14:23:00-05:00,"whirlpool says u.s. govt. confirms samsung, lg dumped washers into u.s.; declined to apply samsung's dumping rate retroactively",whr
2320,2014-01-13 16:48:00-05:00,"whirlpool won key decision in antidumping case against lg, samsung",whr
2321,2012-12-19 13:54:00-05:00,"duties said to be raised on washers by daewoo and lg; duties on samsung washing machines unchanged, commerce department says companies dumped washers in us market -bloomberg",whr
2322,2012-03-19 13:11:00-04:00,whirlpool corporation comments on u.s. department of commerce's final dumping determinations against lg and samsung ,whr
2323,2015-06-02 10:51:00-04:00,"wilan wins big, announces licensing deal with samsung",wiln
2324,2015-06-02 09:25:00-04:00,update: samsung licenses wilan semiconductor technology,wiln
2325,2015-06-02 09:24:00-04:00,samsung licenses wilan semiconductor technology,wiln
2326,2013-06-21 13:39:00-04:00,update: clarus securities raises pt on wi-lan on samsung licensing agreement renewal,wiln
2327,2013-06-21 10:13:00-04:00,cibc positive note on wilan on license renewal with samsung,wiln
2328,2013-06-20 16:12:00-04:00,wilan and samsung agree to a long-term license,wiln
2329,2012-11-18 12:07:00-05:00,barron's recap: apple vs. samsung,wmb
2330,2018-01-09 09:01:00-05:00,"the market in 5 minutes: alabama, saban win historic national title, samsung's record quarter, under armour downgrade",wtw
2331,2012-11-18 12:07:00-05:00,barron's recap: apple vs. samsung,wyn
2332,2015-06-29 07:46:00-04:00,widepoint announces identity management product agreement with samsung,wyy
2333,2011-12-01 14:52:00-05:00,are the samsung m&a rumors true?,xlv
2334,2016-03-03 10:50:00-05:00,"early global news for thursday: groupon-ibm, samsung ssd, yahoo deal talk",yhoo
2335,2011-10-25 06:51:00-04:00,yandex search and yandex apps available on samsung smartphones  ,yndx
2336,2011-10-17 06:43:00-04:00,yandex partners with samsung  ,yndx
2337,2015-11-03 04:35:00-05:00,youku tudou announces collaboration with mirriad to offer high-tech 'native in-video' ads; samsung first brand to sign up,yoku
2338,2018-02-26 11:20:00-05:00,warren buffett still prefers burgers and iphones to tacos and samsungs,yum
2339,2019-08-08 09:12:00-04:00,zagg announces ultra visionguard and ultra clear for the samsung galaxy note10 and note10+,zagg
2340,2015-04-07 09:01:00-04:00,zagg introduces invisibleshield hdx for samsung galaxy s6,zagg
2341,2013-04-11 15:19:00-04:00,did blackberry photobomb the samsung galaxy mega?,zagg
2342,2012-01-17 13:48:00-05:00,zagg spokesperson would not comment on prior rumors of apple/samsung partnership talks,zagg
2343,2012-01-17 11:53:00-05:00,hearing zagg may have or be close to deals with apple and samsung,zagg
2344,2013-08-21 07:46:00-04:00,vevo signs deal with apple and samsung – content coming as early as next week,znga
2345,20030221,low water sparks boat ban for lake albert,alb
2346,20030226,snowtown judge bans jury from hearing album,alb
2347,20030228,more public access planned for albany port,alb
2348,20030303,canberra orders freeway path through albury,alb
2349,20030306,candidates set to contest albury seat,alb
2350,20030328,petrol prices fall in albany,alb
2351,20030404,fewer elderly patients occupying albany hospital,alb
2352,20030414,search resumes for missing albany fisherman,alb
2353,20030415,call centre to create albany jobs,alb
2354,20030425,anzac service lives on in albany,alb
2355,20030502,navy ship heads for albany,alb
2356,20030505,goode result in albany election,alb
2357,20030515,icac clears albury councillor,alb
2358,20030520,cbh finishes albany upgrade feasibility study,alb
2359,20030522,property values on the rise in albany,alb
2360,20030526,police injured in albury brawl,alb
2361,20030529,mp confident albany to host regional parliament,alb
2362,20030530,air scare sparks albury airport assurances,alb
2363,20030530,well fight to the end to save monaco prince albert,alb
2364,20030606,brit stops in albany during three wheel adventure,alb
2365,20030711,jobless rate rises in albany drops in bunbury,alb
2366,20030724,emhmas albatrossem sends choppers to solomons,alb
2367,20030724,surgeon to boost albany health services,alb
2368,20030730,vandals suspected in albany blackout,alb
2369,20030815,truck crash on albany highway,alb
2370,20030826,wagga albury declared natural disaster areas,alb
2371,20030903,more rain falls in albany,alb
2372,20030903,navy boat naming recognises albany,alb
2373,20030903,near death near albany nears world championship,alb
2374,20030914,nsw to provide special protection for albino,alb
2375,20030916,one albanian 13 iraqis wounded in grenade attack,alb
2376,20030917,greens to boost albury wodonga presence,alb
2377,20030920,man charged after molotov cocktails hit albury,alb
2378,20030928,westwood takes flight with albatross,alb
