idx,headline,date,ticker,source
1606,"reuters: apple eyed samsung, mediatek for 2019 iphone modems",2019-01-11 00:00:00,lac,Kaggle
1609,invensense: not all apple and samsung,2016-03-10 00:00:00,lac,Kaggle
1611,"invensense upgraded on apple, samsung, xiaomi sales",2015-04-14 00:00:00,lac,Kaggle
1613,"invensense +4.7%; sa author likes new products, apple/samsung momentum",2015-03-11 00:00:00,lac,Kaggle
1614,did invensense make a faustian bargain with apple and samsung?,2015-02-03 00:00:00,lac,Kaggle
1617,"know striking factors of camera modules market —…—…| lg electronics, samsung ...",2020-01-28 00:00:00,lac,Kaggle
1618,"roomba maker irobot facing increased competition from lg, samsung",2017-01-09 00:00:00,lac,Kaggle
1628,"memc, samsung deal: who wins, who loses?",2011-02-16 00:00:00,lac,Kaggle
1633,"kla shares plunge on analyst downgrade, samsung concern",2018-06-25 00:00:00,lac,Kaggle
1639,"apple wins, samsung loses; amazon going curbside?; twilio's good results - eye on tech",2016-10-11 00:00:00,lac,Kaggle
1640,kt and samsung medical center to build 5g smart hospital,2020-01-20 00:00:00,lac,Kaggle
1641,shares of universal display rise on solid samsung s6 sales - analyst blog,2015-04-16 00:00:00,lac,Kaggle
1644,samsung and apple - from enemies to friends,2015-04-16 00:00:00,lac,Kaggle
1645,apple now sets foot in samsung's home turf,2015-02-05 00:00:00,lac,Kaggle
1646,smart appliances the new focus of samsung,2015-01-24 00:00:00,lac,Kaggle
1647,samsung on its way to restructuring its production strategy,2014-10-31 00:00:00,lac,Kaggle
1652,"logitech peripherals for samsung, esports - analyst blog",2014-06-13 00:00:00,lac,Kaggle
1653,samsung tunes in to google tv,2011-11-22 00:00:00,lac,Kaggle
1654,"samsung, google (goog) in final stages of talks for web tv",2011-11-22 00:00:00,lac,Kaggle
1655,korea herald: samsung will quadruple iphone oled output in 2018,2017-12-20 00:00:00,lac,Kaggle
1656,samsung tops q3 smartphone panel market,2017-11-22 00:00:00,lac,Kaggle
1657,"samsung and lg move to ald for flexible oleds, could push applied materials out of the market",2016-09-29 00:00:00,lac,Kaggle
1658,samsung to keep tight grip on oled display supply near term,2016-09-28 00:00:00,lac,Kaggle
1660,samsung reportedly plans big oled tv panel investments; universal display gains,2016-02-18 00:00:00,lac,Kaggle
1661,samsung/lg reportedly supplying oleds for iphones; universal display rises,2015-12-30 00:00:00,lac,Kaggle
1662,"the zacks analyst blog highlights: apple, lg display, siliconware precision industries, samsung electronics and united microelectronics - press releases",2015-06-09 00:00:00,lac,Kaggle
1663,apple might copy samsung with oled phone displays,2015-05-22 00:00:00,lac,Kaggle
1664,"apple collaborates with rival samsung for screen, chip - analyst blog",2015-04-16 00:00:00,lac,Kaggle
1665,"samsung commits $3.6b to oled line, creates advanced tech unit",2015-02-11 00:00:00,lac,Kaggle
1667,"corning climbs on apple, samsung phone-screen demand",2012-11-27 00:00:00,lac,Kaggle
1668,new apple iphone might copy samsung's larger display,2012-05-16 00:00:00,lac,Kaggle
1672,"amazon appoints 2 more 'ceos', and samsung cuts prices to win share",2016-04-08 00:00:00,lac,Kaggle
1680,"corning eyes asia, buys samsung fiber-optics unit",2014-12-03 00:00:00,lac,Kaggle
1681,mobile telesystems to open samsung-branded retail in russia,2016-04-21 00:00:00,lac,Kaggle
1689,samsung deploys synopsys product - analyst blog,2013-09-05 00:00:00,lac,Kaggle
1695,samsung unveils new smartphone to challenge iphone,2012-05-03 00:00:00,lac,Kaggle
1696,samsung offering bigger battery for new galaxy nexus buyers,2012-04-02 00:00:00,lac,Kaggle
1697,apple vs samsung: war continues - analyst blog,2012-03-05 00:00:00,lac,Kaggle
1699,samsung wins latest round against apple in court,2011-11-30 00:00:00,lac,Kaggle
1700,"samsung galaxy s ii: nice smartphone, but time isn't on its side",2011-10-31 00:00:00,lac,Kaggle
1702,"apple, samsung eclipse nokia",2011-07-29 00:00:00,lac,Kaggle
1704,"nxp semiconductors rides apple, samsung to new highs",2015-01-27 00:00:00,lac,Kaggle
1706,"marvell, samsung partner for 5g infrastructure",2019-02-25 00:00:00,lac,Kaggle
1707,"semiconductors finishing day strong after amd, samsung reports",2018-01-31 00:00:00,lac,Kaggle
1708,is samsung scraping its bixby-powered speakers project?,2017-07-21 00:00:00,lac,Kaggle
1709,"china smartphone shipment drop hurts apple (aapl), samsung",2019-04-11 00:00:00,lac,Kaggle
1711,samsung galaxy s5 plus - another star in the smartphone galaxy,2014-10-22 00:00:00,lac,Kaggle
1712,"apple, samsung phones rule",2012-08-06 00:00:00,lac,Kaggle
1715,"chipmaker qorvo gaps up thanks to apple, samsung",2015-05-07 00:00:00,lac,Kaggle
1717,semis green despite samsung caution,2019-04-30 00:00:00,lac,Kaggle
1718,samsung expects $5.3 billion profit hit from note 7 woes,2016-10-13 00:00:00,lac,Kaggle
1719,maxim q4 guidance 'more impressive' on likely flat samsung sales,2016-04-22 00:00:00,lac,Kaggle
1726,netlist forms memory alliance with samsung; shares +69.7%,2015-11-19 00:00:00,lac,Kaggle
1734,samsung galaxy gear unlikely to fuel smartwatch market,2013-09-05 00:00:00,lac,Kaggle
1740,universal display +2.6% on samsung oled tv report,2018-03-26 00:00:00,lac,Kaggle
1741,"universal display, samsung announce long-term oled agreements",2018-02-14 00:00:00,lac,Kaggle
1742,universal display discussing expired agreements with samsung,2018-01-02 00:00:00,lac,Kaggle
1743,"smartphone shake-up: samsung slips, china expands, iphone 8 pending",2016-11-17 00:00:00,lac,Kaggle
1745,"samsung might beat apple to bendable phones, but not in galaxy line",2016-06-07 00:00:00,lac,Kaggle
1748,"samsung working on 11k-resolution mobile displays, aims for 3d viewing",2015-07-10 00:00:00,lac,Kaggle
1751,universal display up 5% after samsung reports strong s6 sales,2015-04-15 00:00:00,lac,Kaggle
1753,universal display +6%; samsung reportedly ups s6 production,2015-03-12 00:00:00,lac,Kaggle
1754,"samsung launches s6 with metal/glass body, 2k display, new fingerprint sensor",2015-03-01 00:00:00,lac,Kaggle
1756,"samsung's q4 earnings: phones weak, chips and displays healthier",2015-01-28 00:00:00,lac,Kaggle
1758,orange-samsung tie up - analyst blog,2013-10-07 00:00:00,lac,Kaggle
1764,samsung ruling hurts supplier,2012-08-27 00:00:00,lac,Kaggle
1765,samsung screen maker universal display shares fall,2012-08-27 00:00:00,lac,Kaggle
1768,samsung heavy to pay $75m settlement in petrobras bribery case,2019-11-26 00:00:00,lac,Kaggle
1773,apple iphones' 'bulletproof' security drubs samsung in byod battle,2016-08-05 00:00:00,lac,Kaggle
1776,"smartphones are important for samsung, but growth is elsewhere",2015-10-11 00:00:00,lac,Kaggle
1777,"apple, samsung may face reckoning like japan's firms",2012-12-04 00:00:00,lac,Kaggle
1778,apple pay vs. samsung's looppay? - analyst blog,2015-02-20 00:00:00,lac,Kaggle
1779,apple drops on samsung's reveal,2014-09-04 00:00:00,lac,Kaggle
1782,parkervision reaches settlement with samsung: excellent buying opportunity,2016-07-19 00:00:00,lac,Kaggle
1783,parkervision settles patent fight with samsung; shares up 64%,2016-07-18 00:00:00,lac,Kaggle
1784,"parkervision sues apple, samsung, others in itc complaint",2015-12-15 00:00:00,lac,Kaggle
1793,"apple-samsung battle in china to force qorvo, skyworks volatility",2016-05-11 00:00:00,lac,Kaggle
1794,"apple, samsung need complex chips, antennas to juggle airwaves",2016-03-29 00:00:00,lac,Kaggle
1797,apple supplier nxp semi to equip samsung in china,2015-05-07 00:00:00,lac,Kaggle
1798,apple vs. samsung: this hot stock wins either way,2015-05-05 00:00:00,lac,Kaggle
1800,quicklogic: some insights into the next samsung wearable,2017-02-02 00:00:00,lac,Kaggle
1801,quicklogic announces production with samsung nx1 compact system camera,2014-11-04 00:00:00,lac,Kaggle
1812,"red hat, samsung partner on enterprise mobile apps/services",2015-06-23 00:00:00,lac,Kaggle
1830,"can samsung save radio shack (rsh, nok, msft, ssnlf)",2012-09-19 00:00:00,lac,Kaggle
1831,samsung galaxy s ii is a stellar smartphone,2011-09-29 00:00:00,lac,Kaggle
1838,sprint true mobile 5g network adds samsung galaxy s—… series on march 6,2020-02-11 00:00:00,lac,Kaggle
1842,"nobody wants twitter?; tesla's new product, samsung's striking out - eye on tech",2016-10-10 00:00:00,lac,Kaggle
1843,"sunday wrap: tesla's musk, alibaba-spielberg, opdivo flop, samsung woes",2016-10-09 00:00:00,lac,Kaggle
1846,samsung's galaxy s4 smartphone off to fast start,2013-05-23 00:00:00,lac,Kaggle
1847,samsung electronics q4 profit jumps 50%; apple to open korea store,2017-01-05 00:00:00,lac,Kaggle
1848,can apple avoid being 'rimmed' by samsung?,2012-06-05 00:00:00,lac,Kaggle
1849,six flags renews vr collaboration with samsung,2017-02-08 00:00:00,lac,Kaggle
1852,"sk telecom names samsung, ericsson, nokia as 5g suppliers",2018-09-14 00:00:00,lac,Kaggle
1853,samsung's curved-glass phone looks like 'death-ray' building,2013-10-09 00:00:00,lac,Kaggle
1854,it begins: samsung shutters smartphone factory in south korea after virus outbreak,2020-02-23 00:00:00,lac,Kaggle
1861,"sandisk +6%; samsung reportedly ""keeping a close eye"" on sale efforts",2015-10-19 00:00:00,lac,Kaggle
1862,"micron, sandisk, sk hynix: why is samsung building a $23 billion fab?",2015-09-06 00:00:00,lac,Kaggle
1863,"what's the deal on ssds? a look at samsung, sndk, mu, intc, stx, wdc - analyst blog",2015-06-26 00:00:00,lac,Kaggle
1864,synopsys highlights tools certified for samsung's second-generation 10-nanometer process,2016-10-24 00:00:00,lac,Kaggle
1869,samsung headed for china agreement in likely ding to dram prices,2018-02-02 00:00:00,lac,Kaggle
1885,ge's print job; apple capitalizing on samsung's recall; social media mania - eye on tech,2016-09-06 00:00:00,lac,Kaggle
1890,synaptics may have lost a samsung design win,2015-01-02 00:00:00,lac,Kaggle
1892,statoil awards $888m platform contract to samsung heavy,2015-06-30 00:00:00,lac,Kaggle
1893,statoil & samsung in new fsu deal - analyst blog,2012-09-14 00:00:00,lac,Kaggle
1896,"semi -3.2%; sunedison, samsung unloading stakes",2015-06-25 00:00:00,lac,Kaggle
1902,"synaptics -5.6% on samsung electronics, precise biometrics arrangement; cowen and company considers oversold",2016-11-08 00:00:00,lac,Kaggle
1903,"wsj: samsung's galaxy s7 to sport pressure-sensitive display, high-speed charging",2015-12-14 00:00:00,lac,Kaggle
1906,synaptics closes up 3.1% after samsung fingerprint sensor report,2015-01-16 00:00:00,lac,Kaggle
1908,"synaptics soars on strong earnings, samsung traction",2014-08-01 00:00:00,lac,Kaggle
1909,this samsung supplier is a great buy,2014-07-22 00:00:00,lac,Kaggle
1910,why this samsung supplier is a good buy,2014-06-26 00:00:00,lac,Kaggle
1912,samsung galaxy s5 looks to dethrone apple iphone 5s,2014-02-21 00:00:00,lac,Kaggle
1914,"synaptics up on samsung phone boom, but could see swoon",2013-06-26 00:00:00,lac,Kaggle
1917,"yacktman focused fund reduces samsung, microsoft, sysco positions",2018-01-17 00:00:00,lac,Kaggle
1918,"yacktman focused fund buys bollore sa, sells samsung electronics co, microsoft corp, sysco corp",2018-01-16 00:00:00,lac,Kaggle
1922,us cellular (usm) to offer samsung galaxy note edge - analyst blog,2015-01-06 00:00:00,lac,Kaggle
1923,u.s. cellular unveils new samsung galaxy tab - analyst blog,2014-06-30 00:00:00,lac,Kaggle
1932,at&t smartphone suite to add samsung gear s this fall - analyst blog,2014-09-25 00:00:00,lac,Kaggle
1934,"htc, zte, blackberry defend against samsung, apple",2013-08-12 00:00:00,lac,Kaggle
1935,telefonica joins hands with samsung - analyst blog,2013-05-17 00:00:00,lac,Kaggle
1943,"tivo treads water after revenue beat, solid guidance; samsung sued",2015-09-09 00:00:00,lac,Kaggle
1946,"thomson reuters, samsung partner on offering for legal, financial sectors",2015-10-16 00:00:00,lac,Kaggle
1949,"tech daily: aapl guidance cut, qcom chooses samsung, huawei restrictions, amzn climate fund",2020-02-18 00:00:00,lac,Kaggle
1950,samsung electronics: a good start for a record-setting year,2019-11-01 00:00:00,lac,Kaggle
1951,samsung investing $116b in non-memory chips,2019-04-24 00:00:00,lac,Kaggle
1952,ibm taps samsung for 7nm processes,2018-12-20 00:00:00,lac,Kaggle
1953,iphone goes 7nm as samsung touts superior technology,2018-05-23 00:00:00,lac,Kaggle
1954,samsung will invest $6b in next-gen ics,2018-02-23 00:00:00,lac,Kaggle
1955,tsmc kicks off $24b chip project to hold off samsung,2018-01-26 00:00:00,lac,Kaggle
1956,apple/tsmc partnership leaves samsung out in the cold,2016-12-14 00:00:00,lac,Kaggle
1957,samsung electronics commences mass 10-nanometer processor fabrication,2016-10-17 00:00:00,lac,Kaggle
1958,capex cuts at samsung could cause pushouts in display equipment,2016-09-21 00:00:00,lac,Kaggle
1962,why would apple buy displays from samsung?,2016-04-16 00:00:00,lac,Kaggle
1963,galaxy s7 is bringing samsung back to growth,2016-03-25 00:00:00,lac,Kaggle
1964,samsung: what to expect from the upcoming galaxy s7,2016-02-16 00:00:00,lac,Kaggle
1966,"why samsung's earnings guidance is good news for apple, bad news for qualcomm",2015-10-08 00:00:00,lac,Kaggle
1967,tsmc set to oust samsung for future apple chip fabrication,2015-09-28 00:00:00,lac,Kaggle
1968,"micron upgraded, samsung chip rivalry cools",2015-09-18 00:00:00,lac,Kaggle
1971,apple: does samsung's smartphone market share gain matter?,2015-04-30 00:00:00,lac,Kaggle
1972,report: qualcomm's snapdragon 820 to be made by samsung,2015-04-20 00:00:00,lac,Kaggle
1973,apple's samsung problem,2015-04-17 00:00:00,lac,Kaggle
1976,could samsung be setting up to hurt micron?,2015-01-26 00:00:00,lac,Kaggle
1977,report: samsung chosen as main chip supplier for next iphone,2015-01-26 00:00:00,lac,Kaggle
1983,"excellent revenue growth at lcd tv panel market —…—…| samsung display, lg display, ...",2020-01-29 00:00:00,lac,Kaggle
1984,vix drops to 14 with s&p 500 expressing overbought conditions & errand product launch from samsung,2019-02-21 00:00:00,lac,Kaggle
1985,"stocks mixed; nvidia keeps falling; apple trounces samsung, google",2016-12-29 00:00:00,lac,Kaggle
1988,samsung driving high on restructuring mode,2015-05-16 00:00:00,lac,Kaggle
1989,"advanced micro, samsung to build freesync backed displays - analyst blog",2014-11-21 00:00:00,lac,Kaggle
1996,samsung unveils galaxy s6 to challenge apple's iphone 6 - analyst blog,2015-03-02 00:00:00,lac,Kaggle
2001,stock indexes jump; samsung to pay apple $548 million,2015-12-04 00:00:00,lac,Kaggle
2002,"apple roundup: irish tax, homepod, bernstein, samsung fight",2018-05-24 00:00:00,lac,Kaggle
2008,alcoa power plate aluminum in samsung galaxy s6 phones - analyst blog,2015-06-05 00:00:00,lac,Kaggle
2014,vringo (vrng) suing google (goog): have patent wars jumped the shark? apple & samsung also in focus.,2012-07-24 00:00:00,lac,Kaggle
2015,vringo (vrng) suing google (goog): have jumped the shark? apple & samsung also in focus.,2012-07-24 00:00:00,lac,Kaggle
2016,"apple expands oled supplier base, lowers samsung dependence",2018-06-28 00:00:00,lac,Kaggle
2019,"stifel: samsung's memory comments positive for western digital, micron",2018-10-31 00:00:00,lac,Kaggle
2020,bloomberg: samsung will lower memory chip output in 2019,2018-09-20 00:00:00,lac,Kaggle
2021,micron +4.3% after samsung's memory comments,2018-04-26 00:00:00,lac,Kaggle
2022,samsung invests $7b in chinese nand fab,2018-03-28 00:00:00,lac,Kaggle
2023,"the information: google, qualcomm, samsung teaming on open source chip",2018-03-26 00:00:00,lac,Kaggle
2026,samsung leads nand vendors in q3,2017-11-22 00:00:00,lac,Kaggle
2028,"western digital raises q2 guidance, renews cross-license arrangement with samsung; +4.3% after hours",2016-12-06 00:00:00,lac,Kaggle
2029,will samsung electronics' 2016 massive capex spend be devastating for micron technology?,2016-10-31 00:00:00,lac,Kaggle
2031,seagate to take over samsung hdd - analyst blog,2011-04-21 00:00:00,lac,Kaggle
2033,seagate seeks samsung boost,2011-04-19 00:00:00,lac,Kaggle
2036,"itc recommends tariffs on samsung, lg to benefit whirlpool",2017-11-21 00:00:00,lac,Kaggle
2037,samsung forced to recall 2.8m washing machines,2016-11-04 00:00:00,lac,Kaggle
2038,whirlpool watches as samsung issues heat up,2016-10-11 00:00:00,lac,Kaggle
2039,the u.s. takes antidumping action against samsung and lg,2016-07-20 00:00:00,lac,Kaggle
2040,"whirlpool files anti-dumping petition targeting samsung, lg",2012-01-01 00:00:00,lac,Kaggle
2041,"whirlpool files anti-dumping petition targeting samsung, lg",2011-12-30 00:00:00,lac,Kaggle
2042,"wilan up 14.2% on infineon patent purchase, samsung deal",2015-06-02 00:00:00,lac,Kaggle
2049,widepoint corporation: does a samsung contract matter with apple's dominance in america,2015-07-01 00:00:00,lac,Kaggle
2050,widepoint announces samsung mobile partnership,2015-06-29 00:00:00,lac,Kaggle
2064,"black friday, cyber monday, samsung, yahoo (podcast)",2015-12-05 00:00:00,lac,Kaggle
2065,samsung's generation next gizmos unveiled,2014-09-04 00:00:00,lac,Kaggle
2066,nokia's here maps to be available on samsung devices - analyst blog,2014-09-03 00:00:00,lac,Kaggle
2067,"gear4 announces case lineup for samsung galaxy s—… devices, including first 5g compatible case",2020-02-11 00:00:00,lac,Kaggle
2068,"invisibleshield launches screen protection solutions for the new samsung galaxy s—…, ...",2020-02-11 00:00:00,lac,Kaggle
2069,invisibleshield® launches ultra visionguard™ and ultra clear for the all-new samsung galaxy ...,2019-08-08 00:00:00,lac,Kaggle
